Easting,Northing,Site_ID,Site_Name,County_Dis,Soil_Assoc,Soil_series,S_Subgrp1,S_Subgrp2,Soil_Text,Ersn_Risk,Terrain,Mean_grad_.,Min_grad_.,Max_grad_.,Slope_leng,Precip_mm,Precip_oth,Land_cover,Land_use,Crop_rotat,Land_Other,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Scale,Stdy_Meth1,Stdy_Meth2,Stdy_Area,Stdy_num.field,Stdy_Othr,Rslt_Mean,Rslt_Med,Rslt_Min,Rslt_Max,Rslt_Vol,Rslt_Net,Rslt_Gross,Rslt_num.flds,Rslt_Analysis,Pathway_1,Pathway_2,Observ_1,Observ_2,Observ_3,Observ_4,Observ_5,Reference,Link,Note_a,Note_b,Note_b_1,Long,Lat
526500,206500,1310,NA,Hertfordshire,NA,DUNKESWICK,7.11,Typical stagnogley soils,NA,NA,NA,12.3,NA,NA,NA,NA,NA,Arable,NA,LEY GRASS,Traditional,NA,21/03/1997,3,Field,Volumetric survey,Transects,10,NA,NA,NA,NA,NA,NA,0.173,NA,NA,NA,0.20933,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.169193041,51.74293196
531500,236500,1311,NA,Hertfordshire,NA,SOHAM,5.11,Typical brown calcareous earths,NA,NA,NA,14.1,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Traditional,NA,18/03/1997,3,Field,Volumetric survey,Transects,46.3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.085398042,52.01135877
531500,241500,1312,NA,Hertfordshire,NA,SWAFFHAM PRIOR,5.11,Typical brown calcareous earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,SET-ASIDE,None,NA,18/03/1997,3,Field,Volumetric survey,Transects,13,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.083477591,52.05628684
531500,246500,1313,NA,Cambridgeshire,NA,EVESHAM,4.11,Typical calcareous pelosols,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,SPRING BARLEY,Plough and press,NA,18/03/1997,3,Field,Volumetric survey,Transects,11.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.081552106,52.10121452
551500,241500,1314,NA,Essex,NA,SWAFFHAM PRIOR,5.11,Typical brown calcareous earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Plough and press,NA,18/03/1997,3,Field,Volumetric survey,Transects,22.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.20800475,52.05118485
556500,261500,1315,NA,Cambridgeshire,NA,WANTAGE,3.42,Grey rendzinas,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,SPRING BARLEY,Traditional,NA,18/03/1997,3,Field,Volumetric survey,Transects,61.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.29006091,52.22946323
571500,211500,1316,NA,Essex,NA,CHELMER,5.83,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,SUGAR-BEET,Plough and press,NA,21/03/1997,3,Field,Volumetric survey,Transects,16,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.484472178,51.7758929
571500,216500,1317,NA,Essex,NA,ASHLEY,5.72,Stagnogleyic argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,21/03/1997,3,Field,Volumetric survey,Transects,13.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.486943019,51.82080559
576500,261500,1318,NA,Suffolk,NA,EYEWORTH,5.13,Stagnogleyic brown calcareous earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,19/03/1997,3,Field,Volumetric survey,Transects,44.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.582597743,52.22342224
576500,266500,1319,NA,Suffolk,NA,MOULTON,5.71,Typical argillic brown earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,SUGAR-BEET,Conventional,NA,19/03/1997,3,Field,Volumetric survey,Transects,48,NA,NA,NA,NA,NA,NA,0.035833333,NA,NA,NA,0.050883333,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.585207767,52.26832808
581500,236500,1320,NA,Essex,NA,FAKENHAM,5.81,Typical paleo-argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Traditional,NA,21/03/1997,3,Field,Volumetric survey,Transects,12.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.642401776,51.99727606
586500,236500,1321,NA,Essex,NA,LUDFORD,5.71,Typical argillic brown earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Plough and press,NA,21/03/1997,3,Field,Volumetric survey,Transects,3.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.71514686,51.99562073
581500,266500,1322,NA,Suffolk,NA,MELFORD,5.71,Typical argillic brown earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,POTATOES,Plough and press,NA,19/03/1997,3,Field,Volumetric survey,Transects,30.2,NA,NA,NA,NA,NA,NA,0.029470199,NA,NA,NA,0.04007947,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.658399044,52.26670204
606500,221500,1323,NA,Essex,NA,OLLERTON,5.52,Gleyic brown sands,NA,NA,NA,7,NA,NA,NA,NA,NA,Arable,NA,LINSEED,Traditional,NA,20/03/1997,3,Field,Volumetric survey,Transects,24,NA,NA,NA,NA,NA,NA,0.25125,NA,NA,NA,0.336675,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.997065033,51.85387364
606500,261500,1324,NA,Suffolk,NA,HANSLOPE,4.11,Typical calcareous pelosols,NA,NA,NA,7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,19/03/1997,3,Field,Volumetric survey,Transects,24.3,NA,NA,NA,NA,NA,NA,0.062962963,NA,NA,NA,0.074296296,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.021193881,52.21300307
611500,221500,1325,NA,Essex,NA,TENDRING,5.82,Stagnogleyic paleo-argillic brown earths,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,POTATOES,Conventional,NA,20/03/1997,3,Field,Volumetric survey,Transects,10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.069556096,51.85200303
611500,226500,1326,NA,Essex,NA,DUNKESWICK,7.11,Typical stagnogley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Traditional,NA,20/03/1997,3,Field,Volumetric survey,Transects,5.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.072616717,51.89689284
616500,226500,1327,NA,Essex,NA,HOOK,5.73,Gleyic argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Plough and press,NA,20/03/1997,3,Field,Volumetric survey,Transects,8.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.145171807,51.89497454
621500,281500,1328,NA,Norfolk,NA,HOLDERNESS,7.11,Typical stagnogley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,14/03/1997,3,Field,Volumetric survey,Transects,12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.253527587,52.38669902
621500,286500,1329,NA,Norfolk,NA,BECCLES,7.11,Typical stagnogley soils,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,14/03/1997,3,Field,Volumetric survey,Transects,8.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.256834486,52.43157677
626500,281500,1330,NA,Suffolk,NA,EYEWORTH,5.13,Stagnogleyic brown calcareous earths,NA,NA,NA,10.5,NA,NA,NA,NA,NA,Arable,NA,WOOD,NA,NA,19/03/1997,3,Field,Volumetric survey,Transects,10.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.326869885,52.3846556
626500,286500,1331,NA,Norfolk,NA,BECCLES,7.11,Typical stagnogley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,PEAS,Traditional,NA,14/03/1997,3,Field,Volumetric survey,Transects,14.1,NA,NA,NA,NA,NA,NA,0.081792319,NA,NA,NA,0.111237553,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,1.330251003,52.42953005
501500,111500,1332,NA,West Sussex,NA,PANHOLES,5.11,Typical brown calcareous earths,NA,NA,NA,19.4,NA,NA,NA,NA,NA,Arable,NA,WINTER BARLEY,Conventional,NA,14/03/1997,3,Field,Volumetric survey,Transects,12.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.558170022,50.89407341
516500,106500,1333,NA,Hertfordshire,NA,ANDOVER,3.43,Brown rendzinas,NA,NA,NA,24.9,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Traditional,NA,14/03/1997,3,Field,Volumetric survey,Transects,5.7,NA,NA,NA,NA,NA,NA,1.105263158,NA,NA,NA,1.215789474,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.346568925,50.84630218
531500,111500,1334,NA,City of Brighton and Hove,NA,ANDOVER,3.43,Brown rendzinas,NA,NA,NA,14.1,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Traditional,NA,21/05/1997,3,Field,Volumetric survey,Transects,14.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-0.131822929,50.88802872
561500,146500,1335,NA,Kent,NA,HAMBLE,5.71,Typical argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,21/05/1997,3,Field,Volumetric survey,Transects,2.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.309947933,51.19490025
566500,146500,1336,NA,East Sussex,NA,PARK GATE,8.41,Typical argillic gley soils,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,21/05/1997,3,Field,Volumetric survey,Transects,11.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.381440851,51.19346645
566500,151500,1337,NA,Kent,NA,HOOK,5.73,Gleyic argillic brown earths,NA,NA,NA,0,NA,NA,NA,NA,NA,Arable,NA,OSR + BEANS,Conventional,NA,23/05/1997,3,Field,Volumetric survey,Transects,3.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.383760416,51.23838706
571500,126500,1338,NA,East Sussex,NA,WICKHAM,7.11,Typical stagnogley soils,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Grassland,NA,LEY GRASS,Conventional,NA,21/05/1997,3,Field,Volumetric survey,Transects,3.9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.443432895,51.01231172
571500,151500,1339,NA,Kent,NA,MAPLESTEAD,5.71,Typical argillic brown earths,NA,NA,NA,12.3,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,23/05/1997,3,Field,Volumetric survey,Transects,20,NA,NA,NA,NA,NA,NA,0.019,NA,NA,NA,0.02717,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.455316837,51.23690725
571500,171500,1340,NA,Kent,NA,ST ALBANS,5.54,Argillic brown sands,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,PEAS,NA,NA,23/05/1997,3,Field,Volumetric survey,Transects,8,NA,NA,NA,NA,NA,NA,0.0225,NA,NA,NA,0.03465,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.464934835,51.41657599
591500,156500,1341,NA,Kent,NA,GARSTON,5.71,Typical argillic brown earths,NA,NA,NA,14.1,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,20/05/1997,3,Field,Volumetric survey,Transects,25.6,NA,NA,NA,NA,NA,NA,0.10234375,NA,NA,NA,0.119742188,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.744152664,51.2754587
601500,146500,1342,NA,Kent,NA,HOOK,5.73,Gleyic argillic brown earths,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,Soft fruits,RASPBERRIES,Traditional,NA,20/05/1997,3,Field,Volumetric survey,Transects,0.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.881714261,51.18220821
601500,156500,1343,NA,Kent,NA,CHARITY,5.71,Typical argillic brown earths,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,20/05/1997,3,Field,Volumetric survey,Transects,2.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,0.887332279,51.27201303
396500,636500,1344,NA,Northumberland,NA,BRICKFIELD,7.13,Cambic stagnogley soils,NA,NA,NA,12.3,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Traditional,NA,16/04/1998,3,Field,Volumetric survey,Transects,6.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.057137152,55.62206998
401500,626500,1345,NA,Northumberland,NA,MELBOURNE,5.43,Gleyic brown earths,NA,NA,NA,10.5,NA,NA,NA,NA,NA,Arable,NA,LEY GRASS,Conventional,NA,16/04/1998,3,Field,Volumetric survey,Transects,8.9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.977793161,55.53222845
406500,571500,1346,NA,Northumberland,NA,WITTERING,8.12,Calcareous alluvial gley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,OIL SEED RAPE,Conventional,NA,15/04/1998,3,Field,Volumetric survey,Transects,13.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.8998291,55.0379742
411500,581500,1347,NA,Northumberland,NA,BRICKFIELD,7.13,Cambic stagnogley soils,NA,NA,NA,8.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,15/04/1998,3,Field,Volumetric survey,Transects,8.9,NA,NA,NA,NA,NA,NA,0.016853933,NA,NA,NA,0.020561798,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.821194588,55.12774473
416500,581500,1348,NA,Northumberland,NA,QUORNDON,8.31,Typical cambic gley soils,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,15/04/1998,3,Field,Volumetric survey,Transects,12.1,NA,NA,NA,NA,NA,NA,0.000826446,NA,NA,NA,0.001041322,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.742784866,55.12760464
416500,586500,1349,NA,Northumberland,NA,HALL,5.41,Typical brown earths,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,15/04/1998,3,Field,Volumetric survey,Transects,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.742495965,55.17253384
426500,531500,1350,NA,Durham,NA,ABERFORD,5.11,Typical brown calcareous earths,NA,NA,NA,7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,16/04/1998,3,Field,Volumetric survey,Transects,6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-1.590549602,54.67786975
336500,401500,1351,NA,Cumbria,NA,SUSTEAD,8.31,Typical cambic gley soils,NA,NA,NA,1.7,NA,NA,NA,NA,NA,Arable,NA,WINTER WHEAT,Conventional,NA,17/04/1998,3,Field,Volumetric survey,Transects,5.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.95889502,53.50633658
341500,401500,1352,NA,Cumbria,NA,CRANNYMOOR,6.31,Humo-ferric podzols,NA,NA,NA,5.2,NA,NA,NA,NA,NA,Arable,NA,SUGAR-BEET,Conventional,NA,17/04/1998,3,Field,Volumetric survey,Transects,10.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.883517432,53.50691762
351500,401500,1353,NA,Cumbria,NA,WICK,5.41,Typical brown earths,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Arable,NA,SPRING BARLEY,Conventional,NA,26/06/1998,3,Field,Volumetric survey,Transects,10.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Water,NA,NA,NA,NA,NA,NA,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA,NA,NA,NA,-2.732754911,53.50793713
